Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
selectOptionByValue,Firefox 60.0,Click on IMI1M,2018-10-09 15:17:41,2018-10-09 15:17:41,0.630s,PASSED
click,Firefox 60.0,,2018-10-09 15:17:41,2018-10-09 15:17:46,4.423s,PASSED
takeScreenshot,Firefox 60.0,,2018-10-09 15:17:46,2018-10-09 15:17:46,0.154s,PASSED
selectOptionByValue,Firefox 60.0,"Click on ETMS
",2018-10-09 15:17:46,2018-10-09 15:17:46,0.616s,PASSED
click,Firefox 60.0,,2018-10-09 15:17:46,2018-10-09 15:17:51,4.142s,PASSED
takeScreenshot,Firefox 60.0,,2018-10-09 15:17:51,2018-10-09 15:17:51,0.190s,PASSED
click,Firefox 60.0,,2018-10-09 15:17:51,2018-10-09 15:17:51,0.338s,PASSED
click,Firefox 60.0,Click on  LO Performance By Name,2018-10-09 15:17:51,2018-10-09 15:17:52,0.497s,PASSED
selectOptionByValue,Firefox 60.0,,2018-10-09 15:17:52,2018-10-09 15:18:21,28.945s,PASSED
setText,Firefox 60.0,,2018-10-09 15:18:21,2018-10-09 15:18:21,0.114s,PASSED
setText,Firefox 60.0,,2018-10-09 15:18:21,2018-10-09 15:18:21,0.140s,PASSED
selectOptionByValue,Firefox 60.0,,2018-10-09 15:18:21,2018-10-09 15:18:21,0.558s,PASSED
selectOptionByValue,Firefox 60.0,,2018-10-09 15:18:21,2018-10-09 15:18:22,0.163s,PASSED
click,Firefox 60.0,Click on 'reset' option,2018-10-09 15:18:22,2018-10-09 15:18:22,0.255s,PASSED
takeScreenshot,Firefox 60.0,All the filled-in data should get erased when clicked on the reset link,2018-10-09 15:18:22,2018-10-09 15:18:22,0.156s,PASSED
click,Firefox 60.0,"without giving any inputs
",2018-10-09 15:18:22,2018-10-09 15:18:22,0.232s,PASSED
takeScreenshot,Firefox 60.0,,2018-10-09 15:18:22,2018-10-09 15:18:22,0.152s,PASSED
selectOptionByValue,Firefox 60.0,,2018-10-09 15:18:22,2018-10-09 15:18:51,28.564s,PASSED
setText,Firefox 60.0,,2018-10-09 15:18:51,2018-10-09 15:18:51,0.078s,PASSED
setText,Firefox 60.0,,2018-10-09 15:18:51,2018-10-09 15:18:51,0.082s,PASSED
selectOptionByValue,Firefox 60.0,,2018-10-09 15:18:51,2018-10-09 15:18:51,0.380s,PASSED
selectOptionByValue,Firefox 60.0,Click on Road Tax  ,2018-10-09 15:18:51,2018-10-09 15:18:52,0.626s,PASSED
click,Firefox 60.0,,2018-10-09 15:18:52,2018-10-09 15:18:53,0.902s,PASSED
takeScreenshot,Firefox 60.0,,2018-10-09 15:18:53,2018-10-09 15:18:53,0.192s,PASSED
selectOptionByValue,Firefox 60.0,Click on Insolvency,2018-10-09 15:18:53,2018-10-09 15:18:54,0.538s,PASSED
click,Firefox 60.0,,2018-10-09 15:18:54,2018-10-09 15:18:55,1.147s,PASSED
takeScreenshot,Firefox 60.0,,2018-10-09 15:18:55,2018-10-09 15:18:55,0.218s,PASSED
selectOptionByValue,Firefox 60.0,Click on Immigration,2018-10-09 15:18:55,2018-10-09 15:18:56,0.613s,PASSED
click,Firefox 60.0,,2018-10-09 15:18:56,2018-10-09 15:18:57,0.887s,PASSED
takeScreenshot,Firefox 60.0,,2018-10-09 15:18:57,2018-10-09 15:18:57,0.196s,PASSED
selectOptionByValue,Firefox 60.0,Click on Immigration Maid,2018-10-09 15:18:57,2018-10-09 15:18:57,0.555s,PASSED
click,Firefox 60.0,,2018-10-09 15:18:57,2018-10-09 15:18:58,0.891s,PASSED
takeScreenshot,Firefox 60.0,,2018-10-09 15:18:58,2018-10-09 15:18:58,0.176s,PASSED
selectOptionByValue,Firefox 60.0,Click on Immigration FW,2018-10-09 15:18:58,2018-10-09 15:18:59,0.557s,PASSED
click,Firefox 60.0,,2018-10-09 15:18:59,2018-10-09 15:19:00,0.805s,PASSED
takeScreenshot,Firefox 60.0,,2018-10-09 15:19:00,2018-10-09 15:19:00,0.195s,PASSED
selectOptionByValue,Firefox 60.0,Click on CDL,2018-10-09 15:19:00,2018-10-09 15:19:01,0.578s,PASSED
click,Firefox 60.0,,2018-10-09 15:19:01,2018-10-09 15:19:01,0.835s,PASSED
takeScreenshot,Firefox 60.0,,2018-10-09 15:19:01,2018-10-09 15:19:02,0.201s,PASSED
selectOptionByValue,Firefox 60.0,Click on 1MID,2018-10-09 15:19:02,2018-10-09 15:19:02,0.582s,PASSED
click,Firefox 60.0,,2018-10-09 15:19:02,2018-10-09 15:19:03,0.826s,PASSED
takeScreenshot,Firefox 60.0,,2018-10-09 15:19:03,2018-10-09 15:19:03,0.175s,PASSED
selectOptionByValue,Firefox 60.0,Click on Spanco Road Tax,2018-10-09 15:19:03,2018-10-09 15:19:04,0.588s,PASSED
click,Firefox 60.0,,2018-10-09 15:19:04,2018-10-09 15:19:05,0.831s,PASSED
takeScreenshot,Firefox 60.0,,2018-10-09 15:19:05,2018-10-09 15:19:05,0.179s,PASSED
selectOptionByValue,Firefox 60.0,Click on Legalisation,2018-10-09 15:19:05,2018-10-09 15:19:05,0.619s,PASSED
click,Firefox 60.0,,2018-10-09 15:19:05,2018-10-09 15:19:06,1.093s,PASSED
takeScreenshot,Firefox 60.0,,2018-10-09 15:19:06,2018-10-09 15:19:07,0.197s,PASSED
selectOptionByValue,Firefox 60.0,Click on Legalisation Delivery,2018-10-09 15:19:07,2018-10-09 15:19:07,0.632s,PASSED
click,Firefox 60.0,,2018-10-09 15:19:07,2018-10-09 15:19:08,0.824s,PASSED
takeScreenshot,Firefox 60.0,,2018-10-09 15:19:08,2018-10-09 15:19:08,0.184s,PASSED
selectOptionByValue,Firefox 60.0,Click on Roadtax SS,2018-10-09 15:19:08,2018-10-09 15:19:09,0.619s,PASSED
click,Firefox 60.0,,2018-10-09 15:19:09,2018-10-09 15:19:10,0.819s,PASSED
takeScreenshot,Firefox 60.0,,2018-10-09 15:19:10,2018-10-09 15:19:10,0.193s,PASSED
selectOptionByValue,Firefox 60.0,Click on JPJ1M,2018-10-09 15:19:10,2018-10-09 15:19:11,0.604s,PASSED
click,Firefox 60.0,,2018-10-09 15:19:11,2018-10-09 15:19:11,0.806s,PASSED
takeScreenshot,Firefox 60.0,,2018-10-09 15:19:11,2018-10-09 15:19:12,0.198s,PASSED
selectOptionByValue,Firefox 60.0,Click on IMI1M,2018-10-09 15:19:12,2018-10-09 15:19:12,0.658s,PASSED
click,Firefox 60.0,,2018-10-09 15:19:12,2018-10-09 15:19:13,0.918s,PASSED
takeScreenshot,Firefox 60.0,,2018-10-09 15:19:13,2018-10-09 15:19:13,0.177s,PASSED
selectOptionByValue,Firefox 60.0,"Click on ETMS
",2018-10-09 15:19:13,2018-10-09 15:19:14,0.635s,PASSED
click,Firefox 60.0,,2018-10-09 15:19:14,2018-10-09 15:19:15,0.807s,PASSED
takeScreenshot,Firefox 60.0,,2018-10-09 15:19:15,2018-10-09 15:19:15,0.186s,PASSED
click,Firefox 60.0,,2018-10-09 15:19:15,2018-10-09 15:19:15,0.154s,PASSED
